list,song,spotify_url,spotdl_url,judge_url,same,search_seconds,judge_seconds,correct
✨Spanish✨,Don Omar - Danza Kuduro,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,https://www.youtube.com/watch?v=JmatCSqYu38,https://www.youtube.com/watch?v=JmatCSqYu38,True,10.17,7.334,
✨Spanish✨,"Daddy Yankee - Lo Que Pasó, Pasó",https://open.spotify.com/track/40a82F3K2UTbeoLlXXXZBd,https://music.youtube.com/watch?v=fHwbnAeJ6EA,https://music.youtube.com/watch?v=fHwbnAeJ6EA,True,26.5,15.07,
✨Spanish✨,CNCO - Reggaetón Lento (Bailemos),https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,https://music.youtube.com/watch?v=-RjOjtv9cKg,https://music.youtube.com/watch?v=-RjOjtv9cKg,True,35.62,15.014,
✨Spanish✨,NATTI NATASHA - Criminal,https://open.spotify.com/track/4nt5qwSYkN4d3v57v4bB72,https://www.youtube.com/watch?v=-cTNTYsOU_4,https://www.youtube.com/watch?v=-cTNTYsOU_4,True,19.56,15.04,
✨Spanish✨,Daddy Yankee - Con Calma,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,https://www.youtube.com/watch?v=V4k6S9OoU18,https://www.youtube.com/watch?v=V4k6S9OoU18,True,17.85,15.056,
✨Spanish✨,Bad Bunny - DÁKITI,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,https://music.youtube.com/watch?v=2x9aY0QJR04,https://music.youtube.com/watch?v=2x9aY0QJR04,True,19.25,7.274,
✨Spanish✨,Carlos Vives - La Bicicleta,https://open.spotify.com/track/0Gx4VrHzS7pZOEAGrmXXBH,https://www.youtube.com/watch?v=-UV0QGLmYys,https://www.youtube.com/watch?v=-UV0QGLmYys,True,10.17,6.662,
✨Spanish✨,J Balvin - Ginza,https://open.spotify.com/track/2C2TGgFzrTRIOdQS1vUN5h,https://music.youtube.com/watch?v=T2eguXvbV7s,https://music.youtube.com/watch?v=T2eguXvbV7s,True,16.1,2.789,
✨Spanish✨,Ricky Martin - Vente Pa' Ca (feat. Maluma),https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,https://www.youtube.com/watch?v=HgJl_i-CDsQ,https://www.youtube.com/watch?v=HgJl_i-CDsQ,True,6.76,2.837,
✨Spanish✨,Farruko - Pepas,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni,https://www.youtube.com/watch?v=acm6O4WwgBg,https://www.youtube.com/watch?v=acm6O4WwgBg,True,6.51,3.205,
✨Spanish✨,Luis Fonsi - Despacito,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb,https://music.youtube.com/watch?v=FXovf5dsRTw,https://www.youtube.com/watch?v=2TzIBedPhPg,False,10.41,2.485,
✨Spanish✨,Bad Bunny - NUEVAYoL,https://open.spotify.com/track/5TFD2bmFKGhoCRbX61nXY5,https://music.youtube.com/watch?v=WdSGEvDGZAo,https://music.youtube.com/watch?v=WdSGEvDGZAo,True,14.71,3.479,
✨Spanish✨,Ricky Martin - La Mordidita (feat. Yotuel),https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm,https://www.youtube.com/watch?v=ctOf26gEc7g,https://www.youtube.com/watch?v=ctOf26gEc7g,True,6.74,3.912,
✨Spanish✨,Carlos Vives - Robarte un Beso,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,https://music.youtube.com/watch?v=H9y-oKSdA9w,https://music.youtube.com/watch?v=H9y-oKSdA9w,True,50.02,2.804,
✨Spanish✨,Shakira - Perro Fiel (feat. Nicky Jam),https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,https://www.youtube.com/watch?v=HTjNEmLnK3c,https://www.youtube.com/watch?v=HTjNEmLnK3c,True,7.14,3.84,
✨Spanish✨,Deorro - Bailar (feat. Pitbull & Elvis Crespo),https://open.spotify.com/track/1A5yplwEk6cJbAL63L6bkp,https://www.youtube.com/watch?v=9cBtJYI6itg,https://www.youtube.com/watch?v=9cBtJYI6itg,True,5.91,1.853,
✨Spanish✨,Don Omar - Hasta Que Salga El Sol,https://open.spotify.com/track/3W8oGQi947ofWesrIYXP2n,https://music.youtube.com/watch?v=nTWsspgrF0E,https://music.youtube.com/watch?v=nTWsspgrF0E,True,31.06,15.004,
✨Spanish✨,Shakira - Acróstico - Milan + Sasha,https://open.spotify.com/track/7txjUEY6McJDJKqIo1Rxjp,https://www.youtube.com/watch?v=oBw5BlWsY3M,https://www.youtube.com/watch?v=oBw5BlWsY3M,True,17.58,15.011,
✨Spanish✨,Shakira - Dai Dai,https://open.spotify.com/track/0kosUz0jePvjiz4ctmR6wL,https://music.youtube.com/watch?v=lFQdcPTTzSg,https://music.youtube.com/watch?v=lFQdcPTTzSg,True,15.71,4.084,
✨Spanish✨,Shakira - Waka Waka (Esto es Africa) (feat. Freshlyground),https://open.spotify.com/track/0W8nDs4H2cqxxAgszNMYO3,https://www.youtube.com/watch?v=KZqFXNMYwr0,https://www.youtube.com/watch?v=KZqFXNMYwr0,True,5.16,0.747,
✨Spanish✨,Shakira - La Tortura (feat. Alejandro Sanz),https://open.spotify.com/track/53AafWSzYsiJKnAtJTUB5f,https://www.youtube.com/watch?v=Dsp_8Lm1eSk,https://www.youtube.com/watch?v=Dsp_8Lm1eSk,True,4.69,1.664,
✨Spanish✨,KAROL G - TQG,https://open.spotify.com/track/0DWdj2oZMBFSzRsi2Cvfzf,https://music.youtube.com/watch?v=a4oZXu9jM-Q,https://music.youtube.com/watch?v=a4oZXu9jM-Q,True,11.69,1.436,
✨Spanish✨,Luis Fonsi - Échame La Culpa,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ,https://music.youtube.com/watch?v=YDswuo2dIvY,https://music.youtube.com/watch?v=YDswuo2dIvY,True,14.41,1.098,
✨Spanish✨,Major Lazer - Que Calor,https://open.spotify.com/track/5dSWNkk66Gez4AM1kpZPiu,https://www.youtube.com/watch?v=QlDiILkppa8,https://www.youtube.com/watch?v=QlDiILkppa8,True,5.6,2.4,
✨Spanish✨,Rawayana - Inglés En Miami,https://open.spotify.com/track/3Y1xjjepdqMP141ipYCAqA,https://music.youtube.com/watch?v=X5m3orQOG1c,https://music.youtube.com/watch?v=X5m3orQOG1c,True,11.83,0.969,
✨Spanish✨,Elvis Crespo - Suavemente,https://open.spotify.com/track/7cpFmkNmh3MM0WqXPSbs9f,https://music.youtube.com/watch?v=QH0zo6AcP6g,https://music.youtube.com/watch?v=QH0zo6AcP6g,True,12.68,0.967,
✨Spanish✨,Fuerza Regida - Bebe Dame,https://open.spotify.com/track/0mzsLrUNazBaRfYZfjmpSV,https://www.youtube.com/watch?v=Oie--p6YqJo,https://www.youtube.com/watch?v=Oie--p6YqJo,True,5.03,2.242,
✨Spanish✨,Aitana - SUPERESTRELLA,https://open.spotify.com/track/6hpuesKPNa3WhV48O7Fa47,https://music.youtube.com/watch?v=ElvzE2cPclc,https://music.youtube.com/watch?v=ElvzE2cPclc,True,15.26,1.975,
✨Spanish✨,KAROL G - Ocean,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,https://music.youtube.com/watch?v=-kDOaQfzQyI,https://music.youtube.com/watch?v=-kDOaQfzQyI,True,8.13,1.143,
✨Spanish✨,Nicky Jam - El Perdón (with Enrique Iglesias),https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,https://music.youtube.com/watch?v=zs6aDvOTlMo,https://music.youtube.com/watch?v=zs6aDvOTlMo,True,10.98,2.317,
✨Spanish✨,Juan Magán - Bailando por Ahi,https://open.spotify.com/track/6sHBvzRsuGunQTfCk18KXi,https://music.youtube.com/watch?v=tYclh6A0G9g,https://music.youtube.com/watch?v=tYclh6A0G9g,True,29.09,2.994,
